,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4496,14009154.0,https://www.airbnb.com/rooms/14009154,20250300000000.0,12/03/25,city scrape,Love nest near Colosseum - Foscolo Apt,"Cosy apartment of 35sqm (375 sqft), fully restructured, very quiet and perfectly positioned in the Esquilino neighborhood, halfways between Termini central station and Colosseum.<br />Free WI-FI with superfast  fibre broadband (1Gb/s) available.","We are in the Esquilino multicultural neighborhood, vibrant with bars and eateries. Perfectly located between Termini central station and Colosseum,  Foscolo Apartment is 800 mt equidistant from those two poles. In the neighborhood, you can find all you need, from the close Metro Stop ""Vittorio Emanuele"", to supermarkets, many restaurants and bars, bakeries, ice cream bars, tobacconists, banks, post office, pharmacies, all within easy reach. And of course, cathedrals from which to start your historical strolls. Finally, two beautiful gardens (in Piazza Vittorio and in Piazza Dante) have been recently refurbished and are perfect places for a stroll in the shade and tranquillity.<br />For a list of recommended places please look at my neighborhood guidebook.",https://a0.muscache.com/pictures/miso/Hosting-14009154/original/f4c6d693-69d3-40cb-bdb3-088ed3483a19.jpeg,17092224,https://www.airbnb.com/users/show/17092224,Laura,22/06/14,"Rome, Italy","I am a translator and in my free time I practice triathlon. Running is my preferred sport of the three (swimming, cycling and running). I have three children and they are my personal triathlon :)

Faccio la traduttrice e nel tempo libero pratico il triathlon. Dei tre sport (nuoto, bici, corsa)  la corsa è quello che amo di più. Ho tre figli, che sono l'altro mio triathlon personale :)",within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/bd75dd10-0aee-43a9-801d-cbd07377c961.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bd75dd10-0aee-43a9-801d-cbd07377c961.jpg?aki_policy=profile_x_medium,Esquilino,6.0,7.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",I Centro Storico,,41.89277,12.50466,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Paid parking off premises"", ""Dedicated workspace"", ""Bidet"", ""Iron"", ""Toaster"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee"", ""Ethernet connection"", ""HDTV"", ""Dining table"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Free street parking"", ""Host greets you"", ""Oven"", ""Dishwasher"", ""Hot water kettle"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Heating"", ""Central air conditioning"", ""Single level home"", ""Wine glasses"", ""Dishes and silverware"", ""Courtyard view"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Conditioner"", ""Hair dryer"", ""Baking sheet"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Extra pillows and blankets"", ""Coffee maker: drip coffee maker, espresso machine"", ""Room-darkening shades"", ""Fast wifi \u2013 384 Mbps""]",$91.00,3,15,1.0,5.0,1125.0,1125.0,3.0,1125.0,,t,0,0,0,145,12/03/25,564,74,7,89,74,255,23205.0,08/08/16,10/03/25,4.97,4.98,4.99,4.98,4.99,4.8,4.92,IT058091C2LQF2YCND,t,1,1,0,0,5.39
4541,14356237.0,https://www.airbnb.com/rooms/14356237,20250300000000.0,15/03/25,city scrape,Colisseum brand new flat with private  courtyard,"My place is close to Regoli Pasticceria and Trattoria Monti. My place is good for couples, solo adventurers, and business travelers.","Monti neighborhood is tucked between Nazionale and Cavour street.<br />Trevi Fountain is 15 minutes walking  away   from the apartment, Spanish Steps,Navona square,Pantheon,Campo dei Fiori 20-25 min walking.",https://a0.muscache.com/pictures/34260eb8-7067-4ac5-afad-08667ce92cb5.jpg,3504,https://www.airbnb.com/users/show/3504,Laura,08/10/08,"Rome, Italy","I've a degree in Art History
",within a day,100%,0%,f,https://a0.muscache.com/im/users/3504/profile_pic/1335690922/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3504/profile_pic/1335690922/original.jpg?aki_policy=profile_x_medium,Monti,6.0,11.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",I Centro Storico,,41.89478,12.49137,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,1.0,"[""Extra pillows and blankets"", ""Backyard"", ""Outdoor dining area"", ""Air conditioning"", ""Hair dryer"", ""Outdoor furniture"", ""Dedicated workspace"", ""TV with standard cable"", ""Crib"", ""Oven"", ""Kitchen"", ""Coffee maker"", ""Heating"", ""Private patio or balcony"", ""Hangers"", ""Microwave"", ""Hot water"", ""Iron"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""Dishes and silverware"", ""Shampoo"", ""Pocket wifi"", ""Stove"", ""Wifi"", ""Refrigerator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Washer""]",$162.00,240,1125,240.0,240.0,1125.0,1125.0,240.0,1125.0,,t,30,60,90,365,15/03/25,4,0,0,292,0,0,0.0,01/05/17,13/01/20,5.0,4.75,4.75,4.75,4.75,4.75,5.0,,f,6,6,0,0,0.04
4611,14480478.0,https://www.airbnb.com/rooms/14480478,20250300000000.0,06/03/25,city scrape,Short term apartment rental in Rome Via Nomentana,"The apartment is located near the Nomentana Street, in the Montesacro district, well connected to the historical center and Fiumicino Airport.<br /><br />The apartment is bright and quiet and  it is equipped with air conditioning, central heating, TV, FREE Wi-fi, washing machine, iron and ironing board.<br />Free street parking.<br />The apartment is registered as accommodation for tourist use by the Municipality of Rome (QD / 2016/0059128) and by the Lazio Region (ID1036)","The apartment is located in the lively residential neighborhood of Montesacro, which offers a wide choice of restaurants, bars, pubs, shops, a supermarket, pharmacy, banks, services of all kinds.<br /><br />A green area belonging to the Aniene Natural Reserve crossed by a cycle path that leads up to Porta Pia.<br /><br />A Supermarket open on sunday too is near the home.<br /><br />The historic center is easily accessible in a short time by public transport which stops nearby. Easy to reach the metro station “Conca d'Oro” and the “Nomentana Station railway” where it stops the underground train FL1 to Fiumicino Airport .<br /><br />Not far away, on Nomentana street you can visit Villa Torlonia park and its museums, the Mausoleum of Santa Costanza and the Basilica of St. Agnes overtake in a few minutes with one of the public transport stops nearby. Easy to reach the Sapienza University, the L.U.I.S.S. University, and the Policlinico Umberto I Hospital .",https://a0.muscache.com/pictures/3ad70d9c-693a-4f87-bd10-c8b028e62ecd.jpg,63216661,https://www.airbnb.com/users/show/63216661,Laura,16/03/16,"Rome, Italy","Non solo Host ma molto spesso anche ospite!
Amo viaggiare in famiglia in Italia e all'estero  e per i  soggiorni preferisco prenotare appartamenti, poiché ritengo sia la formula più conveniente, ma sopratutto la più confortevole. 
Avendo un appartamento appena ristrutturato a disposizione, ho scelto  di offrirlo in affitto per soggiorni brevi, rendendolo confortevole, non solo per singoli e coppie, ma anche per le famiglie, conoscendone bene le esigenze grazie alle  numerose esperienze di viaggiatrice in compagnia della famiglia. 


",,,100%,f,https://a0.muscache.com/im/pictures/user/e5a08ac4-9e72-416b-b055-b26e3ae2b321.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e5a08ac4-9e72-416b-b055-b26e3ae2b321.jpg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",III Monte Sacro,,41.93593,12.53059,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Dining table"", ""Clothing storage: closet and dresser"", ""Microwave"", ""Laundromat nearby"", ""Wifi"", ""Children\u2019s dinnerware"", ""Coffee maker"", ""Free street parking"", ""Host greets you"", ""Hot water kettle"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Hot water"", ""Carbon monoxide alarm"", ""City skyline view"", ""32 inch HDTV"", ""Single level home"", ""Wine glasses"", ""Crib"", ""Dishes and silverware"", ""Outdoor furniture"", ""Ikea gas stove"", ""Central heating"", ""Bed linens"", ""Hair dryer"", ""Heating - split type ductless system"", ""Private patio or balcony"", ""Essentials"", ""AC - split type ductless system"", ""Cooking basics"", ""Freezer"", ""Extra pillows and blankets"", ""Kitchen"", ""Safe""]",$76.00,3,29,2.0,3.0,29.0,29.0,3.0,29.0,,t,13,13,26,98,06/03/25,35,5,0,98,5,30,2280.0,20/10/16,11/06/24,4.97,4.97,4.97,4.97,5.0,4.66,4.86,IT058091C2GL8EDT7V,f,1,1,0,0,0.34
4664,15021117.0,https://www.airbnb.com/rooms/15021117,20250300000000.0,12/03/25,city scrape,Bright Apt with Terrace in the heart of Trastevere,"All the pics are just uploaded in August ‘24. Please, have a sit under the gazebo climbing with plants and enjoy the panoramic views, of the Gianicolo Hill and St. Peter's Dome. Descend the handmade craft staircase to the colourful living area, featuring a wall-sized bookcase filled with local and global volumes. Welcome to Cavallino Rosso 2 in Rome-Trastevere. Sleep tight, the apt faces in a quite courtyard. Enjoy your stay in the heart of the eternal city","The apt faces on a charming quite court, hidden from the crowded streets of the neighborhood. From its romantic terrace, you can enjoy a glass of wine in front of the sunset on the Gianicolo hill and the Saint Peter's Dome.  Well known for its night life full of bars and restaurants, Trastevere has also cultural sites like Raffaello's frescos, Santa Maria in Trastevere, Santa Cecilia Academy, the Bramante Temple, the beautiful Paola Fountain on the top of the hill and Portaportese flea market",https://a0.muscache.com/pictures/hosting/Hosting-15021117/original/a0ab59a3-dd8e-47a9-877f-3abe4e222c6b.jpeg,9150741,https://www.airbnb.com/users/show/9150741,Mario,30/09/13,"Rome, Italy","Architetto, amante del verde e del vivere in armonia",within a few hours,100%,93%,t,https://a0.muscache.com/im/pictures/user/User-9150741/original/a1cafb7d-39b9-4772-9e58-539e51002474.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9150741/original/a1cafb7d-39b9-4772-9e58-539e51002474.jpeg?aki_policy=profile_x_medium,Trastevere,6.0,15.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",I Centro Storico,,41.89098,12.46889,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Paid parking off premises"", ""Dedicated workspace"", ""Bidet"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""42 inch HDTV with Netflix, DVD player"", ""Refrigerator"", ""Paid parking on premises"", ""Dining table"", ""Microwave"", ""Coffee maker: espresso machine"", ""Wifi"", ""Host greets you"", ""Oven"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Luggage dropoff allowed"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""City skyline view"", ""Smeg gas stove"", ""Dishes and silverware"", ""Courtyard view"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Room-darkening shades"", ""Kitchen""]",$162.00,3,30,3.0,5.0,30.0,30.0,3.1,30.0,,t,1,1,1,1,12/03/25,79,12,0,0,12,72,11664.0,13/10/16,08/11/24,4.94,4.93,4.96,4.94,4.96,5.0,4.87,IT111105C2000Q4779,f,3,3,0,0,0.77
4898,16089979.0,https://www.airbnb.com/rooms/16089979,20250300000000.0,05/03/25,city scrape,"Cloe,  beautiful room in cozy, clean flat.","10 min by bus you can get to Piazza Venezia or Colosseum. All shops, gym, many trendy&local restaurants and cafes walking distance. <br />30min from beaches of Ostia and Fiumicino airport by direct train. <br />5 min away from metro B line Piramide stop.<br />EATALY is 5 min walking away where you can eat and shop the most quality Italian food from 9 am to midnight.<br />There is big supermarket open 7/24m just 2 min walking.","It used to be an industrial area until late 80s. <br />Now all the factories have became museums, cultural centers, shops, restaurants, university buildings. <br />It's next to well known Testaccio, Garbatella, Aventino, S.Saba and S.Paolo. <br />It's quite lively especially weekend nights. <br />You can have great time in the excellently located flat. <br />Capitolino Museums and Basilica di S.Paolo which is one of the four big churches of Rome is 15 min walking distance. <br />The only Roman Piramid left from Roman times is just around the corner, next to Protestant cemetery which is one of the most poetic place to visit in the city. There is lovely small museum with free entrance on the Porta San Paolo.",https://a0.muscache.com/pictures/c06eec49-2e84-4fa7-9e27-b27bfb9129a3.jpg,3047,https://www.airbnb.com/users/show/3047,Elif,18/09/08,"Rome, Italy","I am a Turkish-Italian who was born in Istanbul, travelled in different countries for livning or  visiting  and has been living in Rome since 1998. I live with my three daughters. We speak Turkish, English, Italian, Spanish.
We love traveling and meeting new people. When we are on holiday we don't like staying in the hotels and feeling like a tourist so we rather prefer living in local people's houses and feel like the real life or the place. That's also why we opened our house to people to make them comfortable and feel like locals while they are in Rome.
If you want to come to Rome and feel comfortably as your own home, meet other housemates, live in a non touristic neighborhood but in the same time, be very close to down town, you are in the right place!
Looking forward to meeting you!
",within a few hours,100%,0%,f,https://a0.muscache.com/im/pictures/user/User/original/eb5d16fa-235d-4523-a442-cd2cfcae6bf7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/eb5d16fa-235d-4523-a442-cd2cfcae6bf7.jpeg?aki_policy=profile_x_medium,Testaccio,7.0,7.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",VIII Appia Antica,,41.87225,12.48425,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Hangers"", ""Refrigerator"", ""Dining table"", ""Washer"", ""Portable fans"", ""Microwave"", ""Laundromat nearby"", ""Wifi"", ""Coffee maker"", ""Free street parking"", ""Oven"", ""Hot water kettle"", ""Long term stays allowed"", ""Cleaning products"", ""Drying rack for clothing"", ""Blender"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Hot water"", ""Gas stove"", ""Heating"", ""Dishes and silverware"", ""Elevator"", ""Bed linens"", ""Hair dryer"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Kitchen""]",$46.00,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,,t,29,59,89,364,05/03/25,9,0,0,301,0,0,0.0,13/04/19,20/04/23,4.67,4.33,4.44,4.89,5.0,4.78,4.56,,f,6,0,6,0,0.13
4922,16426913.0,https://www.airbnb.com/rooms/16426913,20250300000000.0,05/03/25,city scrape,Y-our Home in Rome,"The accommodation is near the Rebibbia Metro Station and the night bus terminal. You will love the location,the people, the garden and the atmosphere. It is in a popular but very lively area, totally renovated and equipped with every comfort.","The quartirere is lively but quiet. Full of bars, supermarkets, it offers a wide and varied choice of bars and restaurants (Japanese, pizzerias, Roman cuisine). There are also two banks equipped with POS terminal, post office, laundry, barbers and hairdressers, 2 gyms, a public garden and a regional urban park not far away and accessible on foot.",https://a0.muscache.com/pictures/01c29bf8-caad-43dd-a464-1c7db59d2323.jpg,107691738,https://www.airbnb.com/users/show/107691738,Mario,18/12/16,"Rome, Italy",,within an hour,100%,91%,f,https://a0.muscache.com/im/pictures/user/0dd26889-fa89-4330-9b8c-3278b195763f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0dd26889-fa89-4330-9b8c-3278b195763f.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",IV Tiburtina,,41.92505,12.57036,Entire condo,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Bidet"", ""Hangers"", ""Mosquito net"", ""Refrigerator"", ""Coffee"", ""Dining table"", ""Clothing storage: walk-in closet"", ""Microwave"", ""TV"", ""Radiant heating"", ""Laundromat nearby"", ""Coffee maker: espresso machine"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Host greets you"", ""Oven"", ""Stove"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Hot water"", ""Body soap"", ""Central air conditioning"", ""Single level home"", ""Wine glasses"", ""Crib"", ""Dishes and silverware"", ""First aid kit"", ""Bed linens"", ""Backyard"", ""Ceiling fan"", ""Hair dryer"", ""Private patio or balcony"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Kitchen""]",$97.00,2,31,2.0,2.0,31.0,31.0,2.0,31.0,,t,29,50,80,170,05/03/25,72,3,0,170,4,18,1746.0,02/01/17,02/06/24,4.74,4.82,4.47,4.88,4.96,4.43,4.68,IT058091C2229JP9FP,f,1,1,0,0,0.72
4955,16201334.0,https://www.airbnb.com/rooms/16201334,20250300000000.0,05/03/25,city scrape,Villa Urbani B&B Red and Grey Suite,"Nestled away in Rome, just where the slopes of the Janiculum meet the edge of the Monteverde Vecchio quarter and the beginnings of the picturesque Trastevere area, you will come across this splendid little villa from the early 1900s – a family residence partially converted into a charming bed and breakfast.",,https://a0.muscache.com/pictures/d0ef23e2-cf2f-4b50-a86e-b4e0157519f2.jpg,9812794,https://www.airbnb.com/users/show/9812794,Laura,04/11/13,"Rome, Italy",,within a few hours,100%,97%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Trastevere,5.0,5.0,['phone'],f,t,,I Centro Storico,,41.8854,12.46316,Private room in bed and breakfast,Private room,3,1.0,1 shared bath,1.0,2.0,"[""Bidet"", ""Fire extinguisher"", ""Hangers"", ""TV"", ""Wifi"", ""Free street parking"", ""Breakfast"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Hot water"", ""Body soap"", ""Heating"", ""Crib"", ""Air conditioning"", ""Cleaning available during stay"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""Shampoo"", ""Essentials""]",$155.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,16,22,31,253,05/03/25,25,7,1,190,6,42,6510.0,13/10/19,23/02/25,4.96,5.0,4.92,4.96,4.96,4.92,4.96,IT058091C1K7VGZ7YG,f,4,0,4,0,0.38
4968,16234136.0,https://www.airbnb.com/rooms/16234136,20250300000000.0,10/03/25,city scrape,Villa Urbani B&B Orange Room,"Nestled away in Rome, just where the slopes of the Janiculum meet the edge of the Monteverde Vecchio quarter and the beginnings of the picturesque Trastevere area, you will come across this splendid little villa from the early 1900s – a family residence partially converted into a charming bed and breakfast.",,https://a0.muscache.com/pictures/7d056267-edc8-4aa6-b116-166e244a8389.jpg,9812794,https://www.airbnb.com/users/show/9812794,Laura,04/11/13,"Rome, Italy",,within a few hours,100%,97%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Trastevere,5.0,5.0,['phone'],f,t,,I Centro Storico,,41.88579,12.465,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""TV"", ""Hangers"", ""Shampoo"", ""Crib"", ""Essentials"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Breakfast"", ""Pets allowed"", ""Hair dryer""]",$126.00,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,9,14,20,240,10/03/25,18,3,0,172,3,18,2268.0,21/10/18,29/12/24,4.89,5.0,4.94,5.0,4.94,4.72,4.72,IT058091C1K7VGZ7YG,f,4,0,4,0,0.23
4969,16234390.0,https://www.airbnb.com/rooms/16234390,20250300000000.0,10/03/25,city scrape,Villa Urbani B&B Gold Room,"Nestled away in Rome, just where the slopes of the Janiculum meet the edge of the Monteverde Vecchio quarter and the beginnings of the picturesque Trastevere area, you will come across this splendid little villa from the early 1900s – a family residence partially converted into a charming bed and breakfast.",,https://a0.muscache.com/pictures/ae4cd74d-510a-43d8-8d8a-bfb89f828fd6.jpg,9812794,https://www.airbnb.com/users/show/9812794,Laura,04/11/13,"Rome, Italy",,within a few hours,100%,97%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Trastevere,5.0,5.0,['phone'],f,t,,I Centro Storico,,41.88782,12.46493,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""TV"", ""Hangers"", ""Shampoo"", ""Crib"", ""Essentials"", ""Wifi"", ""Housekeeping - included with your stay"", ""Heating"", ""Air conditioning"", ""Breakfast"", ""Pets allowed"", ""Shower gel"", ""Hair dryer""]",$140.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,11,18,28,263,10/03/25,24,5,0,195,5,30,4200.0,05/07/17,22/10/24,4.88,4.92,4.88,4.92,4.83,4.79,4.67,IT058091C1K7VGZ7YG,f,4,0,4,0,0.26
4970,16234589.0,https://www.airbnb.com/rooms/16234589,20250300000000.0,05/03/25,city scrape,Villa Urbani B&B Single Room,"Nestled away in Rome, just where the slopes of the Janiculum meet the edge of the Monteverde Vecchio quarter and the beginnings of the picturesque Trastevere area, you will come across this splendid little villa from the early 1900s – a family residence partially converted into a charming bed and breakfast.",,https://a0.muscache.com/pictures/a145ca39-6076-486b-a1ee-28196d25b46a.jpg,9812794,https://www.airbnb.com/users/show/9812794,Laura,04/11/13,"Rome, Italy",,within a few hours,100%,97%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Trastevere,5.0,5.0,['phone'],f,t,,I Centro Storico,,41.88574,12.46328,Private room in bed and breakfast,Private room,1,1.0,1 private bath,1.0,1.0,"[""TV"", ""Hangers"", ""Shampoo"", ""Crib"", ""Essentials"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Breakfast"", ""Pets allowed"", ""Hair dryer""]",$70.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,8,11,13,213,05/03/25,99,38,0,150,38,228,15960.0,15/04/17,07/01/25,4.88,4.92,4.95,4.95,4.93,4.8,4.83,IT058091C1K7VGZ7YG,f,4,0,4,0,1.03
5098,16687956.0,https://www.airbnb.com/rooms/16687956,20250300000000.0,11/03/25,city scrape,Mini Apartment in Rome,"Hour home is located in the centre of Rome, a few minutes' walk from Termini Station and the Coliseum. With a walk of approximately 4 minutes you can reach the Vittorio Emanuele Metro stop (line A), names after the beautiful square where it is located. The apartment has a kitchen and, a few minutes' walk, there is a supermarket that is also open in the evening.","This neighbourhood is ideal for both vacation and work, as it is only a few steps from Metro A and only 10 minutes walk away from the Coliseum (Metro B).",https://a0.muscache.com/pictures/85eb5945-9bbd-47b8-b10a-27e05335d050.jpg,12330273,https://www.airbnb.com/users/show/12330273,Laura,17/02/14,"Rome, Italy","Io e mio marito Luciano siamo assidui frequentatori dell'isola di San Pietro e di Carloforte stessa. Non abbiamo mai perso il contatto con questo splendido posto , a partire dal nostro matrimonio. Abitiamo vicino alla casa che ora è in affitto, io lui e nostro figlio Francesco.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/12330273/profile_pic/1392676352/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12330273/profile_pic/1392676352/original.jpg?aki_policy=profile_x_medium,Esquilino,4.0,4.0,"['email', 'phone', 'work_email']",t,t,"Rome, Lazio, Italy",I Centro Storico,,41.89204,12.5068,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,3.0,"[""Paid parking off premises"", ""Dedicated workspace"", ""Hangers"", ""Refrigerator"", ""Coffee"", ""Dining table"", ""Microwave"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Host greets you"", ""Other induction stove"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Dishes and silverware"", ""Window guards"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, Roku, HBO Max"", ""Shampoo"", ""Essentials"", ""AC - split type ductless system"", ""Cooking basics"", ""Kitchen""]",$60.00,1,16,1.0,1.0,16.0,16.0,1.0,16.0,,t,5,5,5,5,11/03/25,188,37,4,0,33,222,13320.0,14/02/17,05/03/25,4.66,4.74,4.82,4.81,4.82,4.48,4.62,IT058091C27H4IIIAS,f,3,1,2,0,1.91
5138,17005579.0,https://www.airbnb.com/rooms/17005579,20250300000000.0,09/03/25,previous scrape,B&B Lost in Trastevere- La Grande Bellezza,"Lost In Trastevere is a B&B located in the Trastevere area, in the heart of Rome.<br />Our property is family run and has 4 rooms with attention to detail. Free Wi-Fi internet, sheets, towels, breakfast and daily tidying up included in the cost. Each room is named after a film that has made the history of world cinema and has been furnished so as to bring back to mind thoughts and memories of the history of the last 60 years of Rome.","In the heart of Rome, between narrow and winding alleys, cobblestones and medieval houses, stands Trastevere, one of the most historic and evocative districts of the Capital. Walking through the wonderful streets and squares of Trastevere will allow you to rediscover the magic of ancient Rome, with its history, its scents and its authentic beauty: legends, myths and culture intertwine among the streets of the neighborhood, enchanting tourists and leaving them speechless. Trastevere is the perfect place for lovers of art and culture, for those who love nightlife and good food.",https://a0.muscache.com/pictures/12a5e698-eeb2-43ab-874a-66d9efb9b416.jpg,10406168,https://www.airbnb.com/users/show/10406168,Serena,03/12/13,"Rome, Italy","Mi chiamo Serena, adoro viaggiare e mi piace incontrare persone sempre nuove provenienti da ogni parte del mondo.Questa è la casa dove sono nata e cresciuta e che ora ho trasformato in un caldo e confortevole bed and breakfast. Quindi, se cercate un ambiente familiare e confortevole, venitemi a trovare a B&B Lost in Trastevere

Hi, My name is Serena my passion is traveling and I enjoy meeting new people from all over the world. This is the house where I grew up that I transformed in a warm and comfortable B&B. Therefore if you are looking for a “homey” environment this is the place for you, ill do my best to make your visit unforgettable
B&B Lost in Trastevere",,,,f,https://a0.muscache.com/im/users/10406168/profile_pic/1386606081/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10406168/profile_pic/1386606081/original.jpg?aki_policy=profile_x_medium,Trastevere,4.0,5.0,"['email', 'phone']",t,f,"Rome, Lazio, Italy",I Centro Storico,,41.8868,12.46869,Private room in bed and breakfast,Private room,3,,1 private bath,1.0,,"[""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Microwave"", ""Wifi"", ""Coffee maker"", ""Breakfast"", ""Luggage dropoff allowed"", ""Hot water"", ""Heating"", ""Dishes and silverware"", ""Elevator"", ""Air conditioning"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Extra pillows and blankets""]",,31,1125,1.0,4.0,99.0,99.0,3.8,99.0,,t,15,18,43,313,09/03/25,0,0,0,246,0,0,,,,,,,,,,,IT058091C1QEULOX75,t,4,0,3,0,
